"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2018-04-17","91.9","-1.5202","5.3962","Masahiro Tanaka",516770,547888,"null","called_strike",,,,,"6","null","R","R","R","NYY","MIA","S","null","null",0,0,2018,"-0.6597","1.4177","0.4691","2.8828","null","518618.00","500743.00",0,1,"Top","null","null",,,596142,,"180417_224405","6.3600","-133.6404","-3.4901","-9.0824","28.0607","-15.0327","3.6314","1.6855","null","null","null","90.9960","2091","5.7180",529663,547888,596142,592122,435522,609280,544369,458731,543305,592450,"54.7799","null","null","null","null","null","null","null",3,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-17","91.5","-1.5985","5.4114","Masahiro Tanaka",500743,547888,"walk","ball",,,,,"11","Miguel Rojas walks.   Derek Dietrich to 2nd.  ","R","R","R","NYY","MIA","B","null","null",3,1,2018,"-0.7160","1.5215","-0.3761","3.8146","null","null","518618.00",0,1,"Top","null","null",,,596142,,"180417_224311","4.5103","-133.0534","-1.2863","-9.2494","30.1100","-14.6696","3.4131","1.6919","null","null","null","89.9710","2044","5.5120",529663,547888,596142,592122,435522,609280,544369,458731,543305,592450,"54.9859","null","null","0.70",1,0,0,"null",2,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-17","90.8","-1.6557","5.4152","Masahiro Tanaka",500743,547888,"null","called_strike",,,,,"4","null","R","R","R","NYY","MIA","S","null","null",3,0,2018,"-0.6392","1.5811","-0.3160","2.7158","null","null","518618.00",0,1,"Top","null","null",,,596142,,"180417_224244","4.6608","-132.0919","-4.1151","-8.3707","29.0682","-13.3464","3.3534","1.6331","null","null","null","90.0020","2084","5.8880",529663,547888,596142,592122,435522,609280,544369,458731,543305,592450,"54.6096","null","null","null","null","null","null","null",2,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-17","88.2","-1.7536","5.3505","Masahiro Tanaka",500743,547888,"null","ball",,,,,"12","null","R","R","R","NYY","MIA","B","null","null",2,0,2018,"-0.0143","0.9611","0.1405","3.6142","null","null","518618.00",0,1,"Top","null","null",,,596142,,"180417_224157","4.5683","-128.3096","-0.1343","-0.9932","23.5473","-21.9664","3.4205","1.6546","null","null","null","87.4070","2111","5.5500",529663,547888,596142,592122,435522,609280,544369,458731,543305,592450,"54.9480","null","null","null","null","null","null","null",2,"3","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-17","80.8","-1.7118","5.4595","Masahiro Tanaka",500743,547888,"null","ball",,,,,"2","null","R","R","R","NYY","MIA","B","null","null",1,0,2018,"0.8169","0.3544","0.1626","3.6251","null","null","518618.00",0,1,"Top","null","null",,,596142,,"180417_224131","2.6274","-117.4319","1.8995","6.7378","23.0008","-29.6817","3.5460","1.7547","null","null","null","79.0700","2237","5.2250",529663,547888,596142,592122,435522,609280,544369,458731,543305,592450,"55.2727","null","null","null","null","null","null","null",2,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2018-04-17","75.5","-1.8365","5.5351","Masahiro Tanaka",500743,547888,"null","ball",,,,,"11","null","R","R","R","NYY","MIA","B","null","null",0,0,2018,"0.2201","-0.3605","-0.8545","3.7525","null","null","518618.00",0,1,"Top","null","null",,,596142,,"180417_224104","1.6366","-109.7459","3.9279","1.4473","18.6645","-35.9215","3.4814","1.6470","null","null","null","74.3360","2123","5.3960",529663,547888,596142,592122,435522,609280,544369,458731,543305,592450,"55.1022","null","null","null","null","null","null","null",2,"1","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-17","90.6","-1.5978","5.4954","Masahiro Tanaka",518618,547888,"single","hit_into_play_no_out",,,,,"5","Derek Dietrich singles on a sharp ground ball to right fielder Aaron Judge.  ","R","L","R","NYY","MIA","X","null","ground_ball",0,1,2018,"-0.7224","1.4319","0.1019","2.7003","null","null","null",0,1,"Top","140.26","138.67",,,596142,,"180417_224020","5.6750","-131.6719","-3.9742","-9.4117","27.8325","-15.3046","3.5430","1.6833","153","98.8","8.8740","89.5170","2059","5.6790",529663,547888,596142,592122,435522,609280,544369,458731,543305,592450,"54.8188","0.693","0.670","0.90",1,1,0,4,1,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2018-04-17","90.5","-1.7198","5.5547","Masahiro Tanaka",518618,547888,"null","called_strike",,,,,"7","null","R","L","R","NYY","MIA","S","null","null",0,0,2018,"-0.7189","1.5676","-0.8237","2.1094","null","null","null",0,1,"Top","null","null",,,596142,,"180417_224004","3.6774","-131.5720","-5.8297","-8.9223","27.8826","-13.4326","3.5678","1.6654","null","null","null","89.3550","2058","5.6280",529663,547888,596142,592122,435522,609280,544369,458731,543305,592450,"54.8700","null","null","null","null","null","null","null",1,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-11","86.0","-1.6062","5.0474","Masahiro Tanaka",456488,547888,"field_out","hit_into_play",,,,,"9","Eduardo Nunez pops out to first baseman Neil Walker.  ","R","R","R","BOS","NYY","X",3,"popup",3,2,2018,"0.2959","0.3118","0.8042","1.7356","null","519048.00","null",2,5,"Bot","152.99","166.44",,,596142,,"180412_012323","5.0327","-124.7749","-1.9672","1.6196","32.4118","-28.9185","3.1432","1.3130","null","80.0","69.0000","83.3910","2366","5.4010",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"55.0990","0.000","0.000","0.00",1,0,0,3,51,"7","Slider",6,8,6,8,8,6,6,8,"Standard","Strategic"
"SI","2018-04-11","93.9","-1.4674","4.9831","Masahiro Tanaka",456488,547888,"null","foul",,,,,"1","null","R","R","R","BOS","NYY","S","null","null",3,2,2018,"-1.4269","1.0772","-0.4352","3.2630","null","519048.00","null",2,5,"Bot","null","null",,,596142,,"180412_012220","5.7120","-136.4646","-0.9846","-18.7506","33.5781","-19.1081","3.1432","1.3130","201","67.4","36.4364","92.5340","2132","5.8150",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"54.6851","null","null","null","null","null","null","null",51,"6","Sinker",6,8,6,8,8,6,6,8,"Standard","Strategic"
"FS","2018-04-11","87.4","-1.4606","5.2580","Masahiro Tanaka",456488,547888,"null","ball",,,,,"14","null","R","R","R","BOS","NYY","B","null","null",2,2,2018,"-0.8618","0.0114","0.8566","1.3748","null","519048.00","null",2,5,"Bot","null","null",,,596142,,"180412_012147","7.1948","-126.9847","-3.1846","-10.5310","25.4908","-31.6643","3.1839","1.3958","null","null","null","86.2110","1358","5.5700",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"54.9305","null","null","null","null","null","null","null",51,"5","Split Finger",6,8,6,8,8,6,6,8,"Standard","Strategic"
"SL","2018-04-11","84.1","-1.5357","5.1414","Masahiro Tanaka",456488,547888,"null","foul",,,,,"5","null","R","R","R","BOS","NYY","S","null","null",2,1,2018,"0.1659","0.2240","0.1377","1.9905","null","519048.00","null",2,5,"Bot","null","null",,,596142,,"180412_012110","3.5123","-122.2083","-1.2439","0.8294","27.1185","-30.0064","3.1432","1.3130","null","null","null","82.6390","2399","5.6790",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"54.8217","null","null","null","null","null","null","null",51,"4","Slider",6,8,6,8,8,6,6,8,"Standard","Strategic"
"FS","2018-04-11","87.0","-1.4351","5.2721","Masahiro Tanaka",456488,547888,"null","blocked_ball",,,,,"14","null","R","R","R","BOS","NYY","B","null","null",1,1,2018,"-0.6687","-0.0670","0.3479","0.6560","null","519048.00","null",2,5,"Bot","null","null",,,596142,,"180412_012042","5.4778","-126.3699","-4.6257","-8.0524","27.0531","-32.1564","3.1721","1.5614","null","null","null","85.1130","1226","5.2810",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"55.2196","null","null","null","null","null","null","null",51,"3","Split Finger",6,8,6,8,8,6,6,8,"Standard","Strategic"
"SI","2018-04-11","91.5","-1.5493","5.0670","Masahiro Tanaka",456488,547888,"null","foul",,,,,"5","null","R","R","R","BOS","NYY","S","null","null",1,0,2018,"-1.3851","0.7943","-0.2507","2.4319","null","519048.00","null",2,5,"Bot","null","null",,,596142,,"180412_012013","6.2721","-133.0321","-2.4464","-17.8103","30.2996","-22.4486","3.1432","1.3130","242","80.0","42.4368","91.3370","2087","6.3790",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"54.1213","null","null","null","null","null","null","null",51,"2","Sinker",6,8,6,8,8,6,6,8,"Standard","Standard"
"SL","2018-04-11","84.9","-1.5136","5.1169","Masahiro Tanaka",456488,547888,"null","ball",,,,,"14","null","R","R","R","BOS","NYY","B","null","null",0,0,2018,"0.4515","0.2916","1.1622","0.8664","null","519048.00","null",2,5,"Bot","null","null",,,596142,,"180412_011943","5.2993","-123.2746","-4.0480","3.3047","26.6681","-28.7015","3.2785","1.5614","null","null","null","83.3210","2316","5.5650",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"54.9351","null","null","null","null","null","null","null",51,"1","Slider",6,8,6,8,8,6,6,8,"Standard","Standard"
"SL","2018-04-11","83.5","-1.6047","5.0670","Masahiro Tanaka",519048,547888,"double","hit_into_play_no_out",,,,,"8","Mitch Moreland hits a ground-rule double (2) on a fly ball to right field.  ","R","L","R","BOS","NYY","X","null","fly_ball",1,0,2018,"0.3099","0.4915","0.2484","1.4309","null","null","null",2,5,"Bot","227.53","88.02",,,596142,,"180412_011808","3.6119","-121.3700","-2.7465","2.1542","26.4625","-27.2022","3.3547","1.4338","351","96.1","27.5470","81.7430","2322","5.4250",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"55.0756","0.395","0.662","1.25",1,1,1,5,50,"2","Slider",6,8,6,8,8,6,6,8,"Infield shift","Standard"
"SI","2018-04-11","91.7","-1.5722","5.0181","Masahiro Tanaka",519048,547888,"null","ball",,,,,"11","null","R","L","R","BOS","NYY","B","null","null",0,0,2018,"-1.5456","0.9157","-1.2396","2.5693","null","null","null",2,5,"Bot","null","null",,,596142,,"180412_011743","4.1019","-133.3589","-2.2145","-19.0188","31.0531","-21.2125","3.3766","1.5740","null","null","null","90.7550","2029","5.9360",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"54.5644","null","null","null","null","null","null","null",50,"1","Sinker",6,8,6,8,8,6,6,8,"Infield shift","Standard"
"SI","2018-04-11","88.6","-1.4745","5.2165","Masahiro Tanaka",502110,547888,"home_run","hit_into_play_score",,,,,"8","J.  D.   Martinez hits a grand slam (2) to center field.   Brock Holt scores.    Mookie Betts scores.    Hanley Ramirez scores.  ","R","R","R","BOS","NYY","X","null","fly_ball",0,0,2018,"-1.2670","0.6014","0.1264","2.0060","571788.00","605141.00","434670.00",2,5,"Bot","125.14","13.67",,,596142,,"180412_011647","6.4129","-128.8730","-3.0092","-15.1119","24.8753","-25.2386","3.4453","1.3935","436","112.4","22.0590","87.8820","1421","5.7030",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"54.7977","0.975","1.855","2.00",1,0,3,6,49,"1","Sinker",2,8,2,8,8,2,2,8,"Standard","Strategic"
"SL","2018-04-11","86.5","-1.6895","5.1582","Masahiro Tanaka",434670,547888,"walk","blocked_ball",,,,,"14","Hanley Ramirez walks.  ","R","R","R","BOS","NYY","B","null","null",3,0,2018,"0.4115","0.0796","0.4839","0.4541","571788.00","605141.00","null",2,5,"Bot","null","null",,,596142,,"180412_011554","4.2928","-125.5303","-4.9442","3.1511","29.8999","-30.4911","3.2548","1.4054","null","null","null","84.4830","2285","5.5280",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"54.9721","null","null","0.70",1,0,0,"null",48,"4","Slider",2,8,2,8,8,2,2,8,"Strategic","Strategic"
"FS","2018-04-11","88.9","-1.5652","5.2062","Masahiro Tanaka",434670,547888,"null","ball",,,,,"13","null","R","R","R","BOS","NYY","B","null","null",2,0,2018,"-0.9750","-0.2019","-0.2045","1.1989","571788.00","605141.00","null",2,5,"Bot","null","null",,,596142,,"180412_011527","5.1998","-129.2345","-3.3184","-11.6269","26.3910","-33.9459","3.4440","1.6302","null","null","null","87.3800","1271","5.3400",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"55.1609","null","null","null","null","null","null","null",48,"3","Split Finger",2,8,2,8,8,2,2,8,"Strategic","Strategic"
"SI","2018-04-11","92.9","-1.6461","5.0356","Masahiro Tanaka",434670,547888,"null","ball",,,,,"11","null","R","R","R","BOS","NYY","B","null","null",1,0,2018,"-1.4922","1.1604","-2.0885","3.2013","571788.00","605141.00","null",2,5,"Bot","null","null",,,596142,,"180412_011453","2.0148","-135.0050","-1.2845","-18.0866","33.2268","-18.4672","3.3967","1.6420","null","null","null","91.1010","2092","5.5710",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"54.9294","null","null","null","null","null","null","null",48,"2","Sinker",2,8,2,8,8,2,2,8,"Standard","Strategic"
"SI","2018-04-11","93.1","-1.6920","5.0281","Masahiro Tanaka",434670,547888,"null","ball",,,,,"13","null","R","R","R","BOS","NYY","B","null","null",0,0,2018,"-1.3165","1.0172","-1.2573","1.6708","571788.00","605141.00","null",2,5,"Bot","null","null",,,596142,,"180412_011425","3.8730","-135.3269","-4.9423","-16.6200","29.6321","-19.1577","3.3731","1.6302","null","null","null","91.8900","2050","5.6320",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"54.8688","null","null","null","null","null","null","null",48,"1","Sinker",2,8,2,8,8,2,2,8,"Standard","Strategic"
"FS","2018-04-11","88.9","-1.5918","5.2275","Masahiro Tanaka",646240,547888,"field_out","hit_into_play",,,,,"4","Rafael Devers flies out to left fielder Giancarlo Stanton.  ","R","L","R","BOS","NYY","X",7,"fly_ball",3,2,2018,"-0.6381","0.1430","-0.3694","2.4739","571788.00","605141.00","null",1,5,"Bot","91.56","105.56",,,596142,,"180412_011331","4.2179","-129.4345","-1.0618","-7.7855","23.8640","-30.6393","3.4715","1.2475","238","77.1","44.4480","88.0060","1288","5.4390",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"55.0616","0.061","0.064","0.00",1,0,0,3,47,"6","Split Finger",2,8,2,8,8,2,2,8,"Infield shift","Standard"
"FS","2018-04-11","88.7","-1.4962","5.2510","Masahiro Tanaka",646240,547888,"null","swinging_strike",,,,,"8","null","R","L","R","BOS","NYY","S","null","null",3,1,2018,"-0.5558","0.2045","-0.1288","1.1620","571788.00","605141.00","null",1,5,"Bot","null","null",,,596142,,"180412_011230","4.3959","-128.8887","-4.2906","-6.9181","26.1665","-29.3379","3.4715","1.2475","null","null","null","87.4180","1267","5.5070",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"54.9930","null","null","null","null","null","null","null",47,"5","Split Finger",2,8,2,8,8,2,2,8,"Infield shift","Standard"
"FF","2018-04-11","94.5","-1.6487","5.1395","Masahiro Tanaka",646240,547888,"null","ball",,,,,"11","null","R","L","R","BOS","NYY","B","null","null",2,1,2018,"-1.0734","1.4294","-2.3039","3.7034","571788.00","605141.00","null",1,5,"Bot","null","null",,,596142,,"180412_011149","0.6779","-137.5573","-1.1977","-13.6755","32.6001","-14.1265","3.4006","1.4368","null","null","null","94.2320","2277","6.2700",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"54.2306","null","null","null","null","null","null","null",47,"4","4-Seam Fastball",2,8,2,8,8,2,2,8,"Infield shift","Standard"
"FS","2018-04-11","87.7","-1.6000","5.2118","Masahiro Tanaka",646240,547888,"null","ball",,,,,"13","null","R","L","R","BOS","NYY","B","null","null",1,1,2018,"-0.9148","0.1298","-1.0326","1.9445","571788.00","605141.00","null",1,5,"Bot","null","null",,,596142,,"180412_011120","3.1509","-127.7255","-2.1062","-10.3731","22.5305","-30.6318","3.4006","1.4723","null","null","null","87.0120","1237","5.4870",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"55.0130","null","null","null","null","null","null","null",47,"3","Split Finger",2,8,2,8,8,2,2,8,"Infield shift","Standard"
"FS","2018-04-11","88.7","-1.5501","5.2152","Masahiro Tanaka",646240,547888,"null","blocked_ball",,,,,"13","null","R","L","R","BOS","NYY","B","null","null",0,1,2018,"-0.8605","-0.1317","-0.4704","0.3180","571788.00","605141.00","null",1,5,"Bot","null","null",,,596142,,"180412_011036","4.3247","-129.0010","-5.6228","-10.2380","24.5967","-32.7754","3.1996","1.6380","null","null","null","87.8380","1448","5.5930",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"54.9078","null","null","null","null","null","null","null",47,"2","Split Finger",2,8,2,8,8,2,2,8,"Infield shift","Standard"
"FS","2018-04-11","88.1","-1.6009","5.2606","Masahiro Tanaka",646240,547888,"null","swinging_strike",,,,,"13","null","R","L","R","BOS","NYY","S","null","null",0,0,2018,"-0.5825","0.0231","-0.1455","0.7825","571788.00","605141.00","null",1,5,"Bot","null","null",,,596142,,"180412_011007","4.6160","-128.0241","-4.7527","-7.1340","25.4765","-31.2359","3.4715","1.2475","null","null","null","86.7200","1460","5.4070",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"55.0935","null","null","null","null","null","null","null",47,"1","Split Finger",2,8,2,8,8,2,2,8,"Infield shift","Standard"
"SL","2018-04-11","84.9","-1.6242","5.0948","Masahiro Tanaka",605141,547888,"double","hit_into_play_score",,,,,"9","Mookie Betts doubles (6) on a line drive to left fielder Giancarlo Stanton.   Jackie Bradley scores.    Brock Holt to 3rd.  ","R","R","R","BOS","NYY","X","null","line_drive",2,2,2018,"0.1644","0.6346","0.7670","1.6424","null","598265.00","571788.00",1,5,"Bot","51.29","110.00",,,596142,,"180412_010911","5.2018","-123.4150","-2.9576","0.6387","23.7525","-25.5205","3.0727","1.2223","274","93.6","16.6770","83.8560","2329","5.5860",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"54.9142","0.493","0.519","1.25",1,1,1,4,46,"5","Slider",1,8,1,8,8,1,1,8,"Standard","Standard"
"SL","2018-04-11","84.5","-1.5515","5.2125","Masahiro Tanaka",605141,547888,"null","ball",,,,,"14","null","R","R","R","BOS","NYY","B","null","null",1,2,2018,"0.2698","0.3984","0.9654","1.3964","null","598265.00","571788.00",1,5,"Bot","null","null",,,596142,,"180412_010833","5.2690","-122.9070","-3.2948","1.6909","22.9417","-27.8483","3.1200","1.4708","null","null","null","83.6050","2298","5.5930",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"54.9075","null","null","null","null","null","null","null",46,"4","Slider",1,8,1,8,8,1,1,8,"Standard","Strategic"
"FS","2018-04-11","87.4","-1.4708","5.3591","Masahiro Tanaka",605141,547888,"null","blocked_ball",,,,,"14","null","R","R","R","BOS","NYY","B","null","null",0,2,2018,"-0.5770","-0.1238","1.0970","-0.3782","null","598265.00","571788.00",1,5,"Bot","null","null",,,596142,,"180412_010740","7.2240","-127.0491","-7.4176","-7.3679","21.3529","-32.4584","3.1082","1.4590","null","null","null","86.7540","1580","5.5390",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"54.9618","null","null","null","null","null","null","null",46,"3","Split Finger",1,8,1,8,8,1,1,8,"Standard","Strategic"
"SL","2018-04-11","83.3","-1.5776","5.1973","Masahiro Tanaka",605141,547888,"null","swinging_strike",,,,,"14","null","R","R","R","BOS","NYY","S","null","null",0,1,2018,"0.2549","0.4200","0.8310","1.1965","null","598265.00","571788.00",1,5,"Bot","null","null",,,596142,,"180412_010709","4.9713","-121.0817","-3.4752","1.4586","23.8631","-27.7286","3.0727","1.2223","null","null","null","82.1090","2413","5.5710",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"54.9290","null","null","null","null","null","null","null",46,"2","Slider",1,8,1,8,8,1,1,8,"Standard","Strategic"
"CU","2018-04-11","78.4","-1.4379","5.4039","Masahiro Tanaka",605141,547888,"null","called_strike",,,,,"14","null","R","R","R","BOS","NYY","S","null","null",0,0,2018,"0.5501","-0.1944","0.8432","1.9421","null","598265.00","571788.00",1,5,"Bot","null","null",,,596142,,"180412_010643","3.8754","-113.9148","-0.2660","3.9031","21.0948","-34.0271","3.0372","1.4590","null","null","null","76.9240","2404","5.3320",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"55.1686","null","null","null","null","null","null","null",46,"1","Curveball",1,8,1,8,8,1,1,8,"Standard","Standard"
"FS","2018-04-11","83.8","-1.6611","5.2101","Masahiro Tanaka",571788,547888,"single","hit_into_play_no_out",,,,,"11","Brock Holt singles on a line drive to left fielder Giancarlo Stanton.   Jackie Bradley to 2nd.  ","R","L","R","BOS","NYY","X","null","line_drive",0,2,2018,"-0.8684","0.0538","-0.9268","2.7416","null","null","598265.00",1,5,"Bot","76.33","134.72",,,596142,,"180412_010534","3.3071","-121.8236","0.6340","-9.0526","25.2911","-32.0593","2.9821","1.2526","194","84.7","15.2060","82.3780","1363","5.5190",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"54.9810","0.940","0.895","0.90",1,1,0,4,45,"3","Split Finger",1,8,1,8,8,1,1,8,"Infield shift","Standard"
"FS","2018-04-11","85.3","-1.6654","5.2228","Masahiro Tanaka",571788,547888,"null","foul",,,,,"5","null","R","L","R","BOS","NYY","S","null","null",0,1,2018,"-0.6371","0.5181","-0.0289","2.2669","null","null","598265.00",1,5,"Bot","null","null",,,596142,,"180412_010457","4.9859","-124.0497","-1.6865","-7.2972","22.3654","-26.9068","2.9821","1.2526","null","null","null","84.1490","1249","5.3480",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"55.1522","null","null","null","null","null","null","null",45,"2","Split Finger",1,8,1,8,8,1,1,8,"Infield shift","Standard"
"SI","2018-04-11","90.1","-1.6797","5.1771","Masahiro Tanaka",571788,547888,"null","called_strike",,,,,"4","null","R","L","R","BOS","NYY","S","null","null",0,0,2018,"-1.4354","0.8310","-0.7111","2.5069","null","null","598265.00",1,5,"Bot","null","null",,,596142,,"180412_010434","5.3696","-131.0311","-2.3604","-17.4318","28.9681","-22.4944","3.2185","1.4910","null","null","null","89.3190","1900","5.9450",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"54.5551","null","null","null","null","null","null","null",45,"1","Sinker",1,8,1,8,8,1,1,8,"Infield shift","Standard"
"FS","2018-04-11","84.3","-1.4206","5.4938","Masahiro Tanaka",543877,547888,"field_out","hit_into_play",,,,,"6","Christian Vazquez flies out to right fielder Aaron Judge.  ","R","R","R","BOS","NYY","X",9,"fly_ball",1,1,2018,"-0.7404","0.4794","0.3666","2.4344","null","null","598265.00",0,5,"Bot","212.97","95.25",,,596142,,"180412_010352","5.4712","-122.4446","-1.5944","-8.3074","24.9466","-27.4628","3.1378","1.2571","317","94.1","34.3350","82.7250","1387","5.4130",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"55.0870","0.129","0.232","0.00",1,0,0,3,44,"3","Split Finger",1,8,1,8,8,1,1,8,"Standard","Standard"
"SL","2018-04-11","81.0","-1.5781","5.2507","Masahiro Tanaka",543877,547888,"null","called_strike",,,,,"12","null","R","R","R","BOS","NYY","S","null","null",1,0,2018,"0.8263","0.1293","1.1095","2.5132","null","null","598265.00",0,5,"Bot","null","null",,,596142,,"180412_010317","4.3937","-117.7149","0.3084","6.4932","23.3481","-31.3682","3.1170","1.4342","null","null","null","79.2170","2154","5.2210",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"55.2795","null","null","null","null","null","null","null",44,"2","Slider",1,8,1,8,8,1,1,8,"Standard","Standard"
"FS","2018-04-11","85.8","-1.4128","5.4353","Masahiro Tanaka",543877,547888,"null","blocked_ball",,,,,"14","null","R","R","R","BOS","NYY","B","null","null",0,0,2018,"-1.1289","0.4850","0.9022","-0.4527","null","null","598265.00",0,5,"Bot","null","null",,,596142,,"180412_010240","7.5129","-124.3327","-8.3901","-12.8255","24.8409","-25.8956","2.9459","1.3164","null","null","null","84.0720","1238","5.3810",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"55.1190","null","null","null","null","null","null","null",44,"1","Split Finger",1,8,1,8,8,1,1,8,"Standard","Standard"
"SL","2018-04-11","83.4","-1.6591","5.1530","Masahiro Tanaka",598265,547888,"single","hit_into_play_no_out",,,,,"8","Jackie Bradley singles on a sharp line drive to center fielder Brett Gardner.  ","R","L","R","BOS","NYY","X","null","line_drive",3,2,2018,"0.5257","-0.0098","-0.1302","2.0230","null","null","null",0,5,"Bot","108.71","104.79",,,596142,,"180412_010150","2.4732","-121.2664","-0.6947","4.4798","24.8532","-32.4055","3.3486","1.4901","230","105.5","9.8300","81.7340","2141","5.3160",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"55.1846","0.868","0.888","0.90",1,1,0,4,43,"7","Slider",1,8,1,8,8,1,1,8,"Infield shift","Standard"
"FS","2018-04-11","85.9","-1.5456","5.4147","Masahiro Tanaka",598265,547888,"null","foul",,,,,"7","null","R","L","R","BOS","NYY","S","null","null",3,2,2018,"-1.3685","0.3033","-0.3447","1.7832","null","null","null",0,5,"Bot","null","null",,,596142,,"180412_010121","5.3554","-124.8401","-2.8976","-14.7812","23.6229","-28.8367","3.1657","1.2862","4","73.5","-22.7167","84.1950","1588","5.1080",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"55.3923","null","null","null","null","null","null","null",43,"6","Split Finger",1,8,1,8,8,1,1,8,"Infield shift","Standard"
"CU","2018-04-11","76.7","-1.6506","5.2420","Masahiro Tanaka",598265,547888,"null","ball",,,,,"14","null","R","L","R","BOS","NYY","B","null","null",2,2,2018,"0.4579","-0.9240","1.0103","0.1496","null","null","null",0,5,"Bot","null","null",,,596142,,"180412_010056","4.7098","-111.2942","-2.0538","2.7187","21.2290","-39.3825","3.3547","1.5345","null","null","null","74.5580","2301","5.0050",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"55.4954","null","null","null","null","null","null","null",43,"5","Curveball",1,8,1,8,8,1,1,8,"Infield shift","Standard"
"FS","2018-04-11","84.4","-1.5718","5.4720","Masahiro Tanaka",598265,547888,"null","ball",,,,,"13","null","R","L","R","BOS","NYY","B","null","null",1,2,2018,"-0.8440","-0.1004","-0.4297","0.5882","null","null","null",0,5,"Bot","null","null",,,596142,,"180412_010026","4.1790","-122.6332","-4.7366","-9.0166","22.8722","-32.5253","3.3901","1.5463","null","null","null","82.9360","1269","5.2710",529582,547888,596142,435522,642180,609280,544369,519317,458731,592450,"55.2298","null","null","null","null","null","null","null",43,"4","Split Finger",1,8,1,8,8,1,1,8,"Infield shift","Standard"
