"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FS","2018-04-08","89.2","-2.2134","6.1422","Shohei Ohtani",476704,660271,"field_out","hit_into_play",,,,,"7","Jed Lowrie grounds out, second baseman Zack Cozart to first baseman Luis Valbuena.  ","R","L","R","LAA","OAK","X",4,"ground_ball",0,2,2018,"-0.6002","0.0835","-0.4431","1.4547","null","null","null",2,4,"Top","158.69","136.98",,,455117,,"180408_211744","5.5536","-129.7496","-5.6525","-7.8215","26.2932","-30.3260","3.1631","1.3466","170","83.6","12.3890","88.7060","1117","5.9320",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.5671","0.740","0.715","0.00",1,0,0,4,28,"3","Split Finger",3,0,0,3,0,3,0,3,"Strategic","Standard"
"FF","2018-04-08","98.9","-2.2898","6.0577","Shohei Ohtani",476704,660271,"null","swinging_strike",,,,,"1","null","R","L","R","LAA","OAK","S","null","null",0,1,2018,"-0.7479","1.4074","-0.6114","2.7091","null","null","null",2,4,"Top","null","null",,,455117,,"180408_211716","6.3735","-143.8955","-7.0660","-11.9373","32.1457","-11.0035","3.1631","1.3466","null","null","null","99.6320","2188","6.6180",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"53.8809","null","null","null","null","null","null","null",28,"2","4-Seam Fastball",3,0,0,3,0,3,0,3,"Strategic","Standard"
"FS","2018-04-08","null","null","null","Shohei Ohtani",476704,660271,"null","foul",,,,,"null","null","R","L","R","LAA","OAK","S","null","null",0,0,2018,"null","null","null","null","null","null","null",2,4,"Top","null","null",,,455117,,"180408_211651","null","null","null","null","null","null","3.1631","1.3466","null","null","null","null","null","null",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"null","null","null","null","null","null","null","null",28,"1","Split Finger",3,0,0,3,0,3,0,3,"Strategic","Standard"
"FF","2018-04-08","99.6","-2.3156","6.0328","Shohei Ohtani",543760,660271,"strikeout","swinging_strike",,,,,"9","Marcus Semien strikes out swinging.  ","R","R","R","LAA","OAK","S",2,"null",1,2,2018,"-0.2972","1.5769","0.5993","1.9447","null","null","null",1,4,"Top","null","null",,,455117,,"180408_211617","8.7073","-144.6097","-9.5173","-6.2297","34.0720","-7.9756","3.2736","1.4068","null","null","null","99.6040","2173","6.4380",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.0610","null","null","0.00",1,0,0,"null",27,"4","4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard"
"FF","2018-04-08","97.0","-2.2743","6.0193","Shohei Ohtani",543760,660271,"null","swinging_strike",,,,,"9","null","R","R","R","LAA","OAK","S","null","null",1,1,2018,"-0.0346","1.5789","0.5517","1.7015","null","null","null",1,4,"Top","null","null",,,455117,,"180408_211557","7.6437","-140.8306","-9.6018","-2.2428","32.8223","-9.1017","3.2736","1.4068","null","null","null","96.9900","2239","6.4670",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.0313","null","null","null","null","null","null","null",27,"3","4-Seam Fastball",3,0,0,3,0,3,0,3,"Standard","Standard"
"FS","2018-04-08","84.3","-2.1867","6.2049","Shohei Ohtani",543760,660271,"null","ball",,,,,"7","null","R","R","R","LAA","OAK","B","null","null",0,1,2018,"-0.5882","0.5878","-0.6144","1.7796","null","null","null",1,4,"Top","null","null",,,455117,,"180408_211539","4.7724","-122.4599","-4.9673","-6.8210","25.7863","-25.5640","3.4959","1.8121","null","null","null","83.4850","1001","5.9950",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.5036","null","null","null","null","null","null","null",27,"2","Split Finger",3,0,0,3,0,3,0,3,"Standard","Standard"
"SL","2018-04-08","82.5","-2.3494","6.0624","Shohei Ohtani",543760,660271,"null","called_strike",,,,,"9","null","R","R","R","LAA","OAK","S","null","null",0,0,2018,"1.3896","0.1197","0.8209","1.9621","null","null","null",1,4,"Top","null","null",,,455117,,"180408_211523","4.5141","-119.9581","-2.9774","12.2469","24.5630","-30.6789","3.3138","1.5616","null","null","null","81.7400","2219","5.9510",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.5482","null","null","null","null","null","null","null",27,"1","Slider",3,0,0,3,0,3,0,3,"Standard","Standard"
"FS","2018-04-08","86.8","-2.0136","6.2388","Shohei Ohtani",459964,660271,"field_out","hit_into_play",,,,,"8","Matt Joyce grounds out to first baseman Luis Valbuena.  ","R","L","R","LAA","OAK","X",3,"ground_ball",0,2,2018,"-0.5336","0.4213","-0.2561","1.7940","null","null","null",0,4,"Top","158.62","168.26",,,455117,,"180408_211445","5.2259","-126.2572","-5.2860","-6.6193","23.7736","-26.9533","3.2234","1.4068","9","88.2","-10.8550","86.3110","963","5.8300",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.6692","0.168","0.162","0.00",1,0,0,2,26,"3","Split Finger",3,0,0,3,0,3,0,3,"Strategic","Standard"
"FS","2018-04-08","84.0","-2.0245","6.3588","Shohei Ohtani",459964,660271,"null","foul",,,,,"5","null","R","L","R","LAA","OAK","S","null","null",0,1,2018,"-0.3589","0.1779","-0.0429","2.0985","null","null","null",0,4,"Top","null","null",,,455117,,"180408_211419","5.2524","-122.2608","-3.8265","-4.5461","22.9613","-29.9166","3.2234","1.4068","2","67.5","-47.6958","83.6400","1160","5.9320",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.5670","null","null","null","null","null","null","null",26,"2","Split Finger",3,0,0,3,0,3,0,3,"Strategic","Standard"
"CU","2018-04-08","68.5","-1.9308","6.4466","Shohei Ohtani",459964,660271,"null","called_strike",,,,,"11","null","R","L","R","LAA","OAK","S","null","null",0,0,2018,"0.9067","-1.2802","-1.0422","2.5918","null","null","null",0,4,"Top","null","null",,,455117,,"180408_211403","0.2232","-99.4703","2.7615","5.8493","18.6432","-41.2753","3.1502","1.5200","null","null","null","67.6600","2126","6.1050",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.3940","null","null","null","null","null","null","null",26,"1","Curveball",3,0,0,3,0,3,0,3,"Strategic","Standard"
"FS","2018-04-08","87.4","-2.0774","6.1938","Shohei Ohtani",519295,660271,"strikeout","swinging_strike",,,,,"9","Jake Smolinski strikes out swinging.  ","R","R","R","LAA","OAK","S",2,"null",2,2,2018,"-0.5567","-0.0241","0.5778","1.3783","null","null","null",2,3,"Top","null","null",,,455117,,"180408_205736","7.4988","-127.0029","-5.3371","-7.5629","27.2405","-31.5240","3.1030","1.2563","null","null","null","86.8430","1233","6.1190",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.3795","null","null","0.00",1,0,0,"null",19,"5","Split Finger",2,0,0,2,0,2,0,2,"Standard","Standard"
"FF","2018-04-08","96.7","-2.2539","5.9912","Shohei Ohtani",519295,660271,"null","called_strike",,,,,"8","null","R","R","R","LAA","OAK","S","null","null",2,1,2018,"-0.7347","1.3073","0.0040","1.4995","null","null","null",2,3,"Top","null","null",,,455117,,"180408_205711","7.7586","-140.3651","-9.3862","-11.7200","36.0554","-12.6781","3.4245","1.4995","null","null","null","96.6420","2166","6.7000",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"53.7985","null","null","null","null","null","null","null",19,"4","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"FS","2018-04-08","85.1","-2.0565","6.1906","Shohei Ohtani",519295,660271,"null","ball",,,,,"11","null","R","R","R","LAA","OAK","B","null","null",1,1,2018,"-0.4732","0.2241","-0.5922","4.1050","null","null","null",2,3,"Top","null","null",,,455117,,"180408_205652","4.3485","-123.6912","1.0362","-5.7172","26.8621","-30.3892","3.2939","1.4071","null","null","null","84.3210","1161","6.0440",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.4547","null","null","null","null","null","null","null",19,"3","Split Finger",2,0,0,2,0,2,0,2,"Standard","Standard"
"FF","2018-04-08","96.1","-2.3058","6.0091","Shohei Ohtani",519295,660271,"null","foul",,,,,"9","null","R","R","R","LAA","OAK","S","null","null",1,0,2018,"-0.1774","1.4525","0.7040","1.7745","null","null","null",2,3,"Top","null","null",,,"null",,"180408_205622","8.3736","-139.3939","-8.8387","-4.3668","34.3588","-11.3734","3.3190","1.5130","null","null","null","null","2207","6.4419",529542,"null","null","null","null","null","null","null","null","null","54.0574","null","null","null","null","null","null","null",19,"2","4-Seam Fastball",2,0,0,2,0,2,0,2,"null","null"
"FF","2018-04-08","97.7","-2.2749","5.9695","Shohei Ohtani",519295,660271,"null","ball",,,,,"14","null","R","R","R","LAA","OAK","B","null","null",0,0,2018,"-1.2592","1.3452","0.2943","-0.5747","null","null","null",2,3,"Top","null","null",,,455117,,"180408_205553","9.8403","-141.1100","-15.0963","-19.3191","35.5960","-10.6010","3.3351","1.4005","null","null","null","97.1250","2247","6.6220",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"53.8765","null","null","null","null","null","null","null",19,"1","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"FS","2018-04-08","88.4","-2.0222","6.2165","Shohei Ohtani",572039,660271,"strikeout","swinging_strike",,,,,"8","Stephen Piscotty strikes out swinging.  ","R","R","R","LAA","OAK","S",2,"null",0,2,2018,"0.0264","0.1489","0.1293","1.4465","null","null","null",1,3,"Top","null","null",,,455117,,"180408_205512","5.1477","-128.4609","-5.7698","-0.8214","27.6622","-29.5552","3.4014","1.4747","null","null","null","87.5940","1127","5.9460",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.5533","null","null","0.00",1,0,0,"null",18,"3","Split Finger",2,0,0,2,0,2,0,2,"Standard","Strategic"
"FS","2018-04-08","85.6","-2.0440","6.2552","Shohei Ohtani",572039,660271,"null","called_strike",,,,,"1","null","R","R","R","LAA","OAK","S","null","null",0,1,2018,"-0.3537","0.0301","-0.5669","3.0972","null","null","null",1,3,"Top","null","null",,,455117,,"180408_205449","4.1560","-124.5703","-1.2049","-4.4840","26.1281","-31.8620","3.4144","1.4874","null","null","null","84.8520","1288","5.8970",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.6013","null","null","null","null","null","null","null",18,"2","Split Finger",2,0,0,2,0,2,0,2,"Standard","Standard"
"SL","2018-04-08","80.5","-2.2887","6.0233","Shohei Ohtani",572039,660271,"null","called_strike",,,,,"4","null","R","R","R","LAA","OAK","S","null","null",0,0,2018,"1.2646","0.2246","-0.2847","2.3797","null","null","null",1,3,"Top","null","null",,,455117,,"180408_205431","2.0644","-117.0342","-1.7344","10.9274","24.6887","-30.0519","3.4114","1.4847","null","null","null","79.5690","2316","5.9610",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.5380","null","null","null","null","null","null","null",18,"1","Slider",2,0,0,2,0,2,0,2,"Standard","Standard"
"FF","2018-04-08","97.5","-2.4018","6.0028","Shohei Ohtani",518960,660271,"field_out","hit_into_play",,,,,"13","Jonathan Lucroy pops out to first baseman Luis Valbuena in foul territory.  ","R","R","R","LAA","OAK","X",3,"popup",2,2,2018,"-0.5830","1.4368","-0.9072","2.0267","null","null","null",0,3,"Top","172.54","164.19",,,"null",,"180408_205353","5.3541","-141.6241","-8.3778","-9.1548","36.9837","-11.1166","3.3710","1.5350","null","80.0","69.0000","null","2140","6.3429",529542,"null","null","null","null","null","null","null","null","null","54.1564","0.000","0.000","0.00",1,0,0,3,17,"5","4-Seam Fastball",2,0,0,2,0,2,0,2,"null","null"
"FF","2018-04-08","94.1","-2.1902","6.0457","Shohei Ohtani",518960,660271,"null","foul",,,,,"5","null","R","R","R","LAA","OAK","S","null","null",2,1,2018,"-0.4423","1.4307","-0.1005","2.2393","null","null","null",0,3,"Top","null","null",,,455117,,"180408_205317","6.5023","-136.9395","-7.4964","-7.1101","30.1189","-12.3377","3.4144","1.4070","null","null","null","95.2350","2150","6.9340",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"53.5649","null","null","null","null","null","null","null",17,"4","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"SL","2018-04-08","80.3","-2.2607","6.1156","Shohei Ohtani",518960,660271,"null","ball",,,,,"14","null","R","R","R","LAA","OAK","B","null","null",1,1,2018,"1.0720","0.2380","0.9205","0.5151","null","null","null",0,3,"Top","null","null",,,455117,,"180408_205253","5.0192","-116.8751","-6.2091","8.9848","19.6663","-29.1484","3.3843","1.3970","null","null","null","80.4520","2106","6.1420",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.3571","null","null","null","null","null","null","null",17,"3","Slider",2,0,0,2,0,2,0,2,"Standard","Standard"
"SL","2018-04-08","79.9","-2.4560","6.0275","Shohei Ohtani",518960,660271,"null","ball",,,,,"1","null","R","R","R","LAA","OAK","B","null","null",0,1,2018,"0.7808","0.3267","-0.6395","2.6947","null","null","null",0,3,"Top","null","null",,,455117,,"180408_205230","2.5404","-116.3858","-1.2899","6.6241","19.9869","-29.2102","3.1086","1.4003","null","null","null","79.8830","2135","6.0300",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.4685","null","null","null","null","null","null","null",17,"2","Slider",2,0,0,2,0,2,0,2,"Standard","Standard"
"FF","2018-04-08","94.6","-2.1501","6.1549","Shohei Ohtani",518960,660271,"null","called_strike",,,,,"5","null","R","R","R","LAA","OAK","S","null","null",0,0,2018,"-0.4858","1.4393","-0.2528","2.3493","null","null","null",0,3,"Top","null","null",,,455117,,"180408_205211","6.0316","-137.5888","-7.4893","-7.4357","28.0937","-12.4609","3.3944","1.3970","null","null","null","94.9560","2153","6.3450",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.1541","null","null","null","null","null","null","null",17,"1","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"FS","2018-04-08","84.8","-2.0343","6.1981","Shohei Ohtani",656305,660271,"field_out","hit_into_play",,,,,"8","Matt Chapman lines out to left fielder Justin Upton.  ","R","R","R","LAA","OAK","X",7,"line_drive",1,1,2018,"-0.4895","0.4148","-0.2274","2.0109","null","null","null",2,2,"Top","53.91","77.46",,,455117,,"180408_203716","5.1522","-123.3692","-4.3244","-5.8646","21.1470","-27.4133","3.5513","1.3319","333","89.4","24.5190","84.7560","1047","5.9650",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.5338","0.106","0.156","0.00",1,0,0,3,12,"3","Split Finger",2,0,0,2,0,2,0,2,"Standard","Standard"
"SL","2018-04-08","81.5","-2.3415","5.9916","Shohei Ohtani",656305,660271,"null","called_strike",,,,,"4","null","R","R","R","LAA","OAK","S","null","null",1,0,2018,"0.5757","0.3080","-0.6425","2.1710","null","null","null",2,2,"Top","null","null",,,455117,,"180408_203655","2.7198","-118.8487","-2.7027","5.0227","18.8443","-29.0209","3.5513","1.3319","null","null","null","81.7900","2212","5.9840",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.5145","null","null","null","null","null","null","null",12,"2","Slider",2,0,0,2,0,2,0,2,"Standard","Standard"
"FF","2018-04-08","96.3","-2.1863","6.0198","Shohei Ohtani",656305,660271,"null","ball",,,,,"14","null","R","R","R","LAA","OAK","B","null","null",0,0,2018,"-0.2811","1.3685","0.7112","1.2984","null","null","null",2,2,"Top","null","null",,,455117,,"180408_203637","8.3545","-139.8897","-10.1735","-5.3081","25.8820","-12.1427","3.5513","1.6213","null","null","null","97.2570","2223","6.5270",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"53.9718","null","null","null","null","null","null","null",12,"1","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"FS","2018-04-08","87.0","-2.0590","6.1590","Shohei Ohtani",621566,660271,"strikeout","swinging_strike",,,,,"8","Matt Olson strikes out swinging.  ","R","L","R","LAA","OAK","S",2,"null",2,2,2018,"-0.7261","0.3885","-0.0443","1.9532","null","null","null",1,2,"Top","null","null",,,455117,,"180408_203602","6.2669","-126.5538","-4.7376","-8.9142","22.9014","-27.3583","3.4347","1.4776","null","null","null","86.9690","1292","6.0360",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.4631","null","null","0.00",1,0,0,"null",11,"5","Split Finger",2,0,0,2,0,2,0,2,"Strategic","Standard"
"FS","2018-04-08","84.9","-2.0795","6.1334","Shohei Ohtani",621566,660271,"null","swinging_strike",,,,,"7","null","R","L","R","LAA","OAK","S","null","null",2,1,2018,"-0.5831","0.4157","-0.6978","1.3790","null","null","null",1,2,"Top","null","null",,,455117,,"180408_203542","4.3680","-123.6058","-5.6631","-6.7454","22.3471","-27.1124","3.4347","1.4776","null","null","null","84.9060","1248","6.0570",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.4420","null","null","null","null","null","null","null",11,"4","Split Finger",2,0,0,2,0,2,0,2,"Strategic","Standard"
"FF","2018-04-08","96.5","-2.0999","6.0735","Shohei Ohtani",621566,660271,"null","ball",,,,,"14","null","R","L","R","LAA","OAK","B","null","null",1,1,2018,"-0.3682","1.4851","1.1560","1.3307","null","null","null",1,2,"Top","null","null",,,455117,,"180408_203524","9.5244","-140.0429","-10.4848","-6.8705","28.8317","-10.3972","3.6095","1.7670","null","null","null","97.0490","2241","6.5510",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"53.9474","null","null","null","null","null","null","null",11,"3","4-Seam Fastball",2,0,0,2,0,2,0,2,"Strategic","Standard"
"FF","2018-04-08","96.3","-2.2192","6.0494","Shohei Ohtani",621566,660271,"null","swinging_strike",,,,,"1","null","R","L","R","LAA","OAK","S","null","null",1,0,2018,"-0.4352","1.4811","-0.4312","3.2425","null","null","null",1,2,"Top","null","null",,,455117,,"180408_203502","5.7671","-140.1873","-5.3077","-7.0302","30.0542","-11.5125","3.4347","1.4776","null","null","null","96.9560","2252","6.5240",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"53.9743","null","null","null","null","null","null","null",11,"2","4-Seam Fastball",2,0,0,2,0,2,0,2,"Strategic","Standard"
"FS","2018-04-08","84.2","-2.0187","6.2279","Shohei Ohtani",621566,660271,"null","ball",,,,,"13","null","R","L","R","LAA","OAK","B","null","null",0,0,2018,"-0.7031","0.2803","-0.6808","1.2615","null","null","null",1,2,"Top","null","null",,,455117,,"180408_203445","4.4507","-122.4586","-5.6949","-7.8374","22.5944","-28.5444","3.5613","1.6223","null","null","null","83.9110","1329","5.9810",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.5178","null","null","null","null","null","null","null",11,"1","Split Finger",2,0,0,2,0,2,0,2,"Strategic","Standard"
"FF","2018-04-08","95.9","-2.2213","6.0187","Shohei Ohtani",501981,660271,"field_out","hit_into_play",,,,,"9","Khris Davis lines out to center fielder Mike Trout.  ","R","R","R","LAA","OAK","X",8,"line_drive",3,2,2018,"-0.3899","1.5315","0.2893","1.5083","null","null","null",0,2,"Top","141.13","82.55",,,455117,,"180408_203407","7.5461","-139.1066","-9.7622","-6.8970","33.5996","-10.1035","3.3343","1.3972","280","84.5","20.3600","95.8240","2142","6.5940",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"53.9046","0.543","0.529","0.00",1,0,0,4,10,"6","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"FF","2018-04-08","95.7","-2.1497","6.0693","Shohei Ohtani",501981,660271,"null","ball",,,,,"14","null","R","R","R","LAA","OAK","B","null","null",2,2,2018,"-0.4721","1.5822","0.2310","0.7067","null","null","null",0,2,"Top","null","null",,,455117,,"180408_203337","7.3710","-138.8031","-12.1348","-7.7679","30.1911","-9.0715","3.3644","1.4937","null","null","null","96.0160","2293","6.5870",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"53.9120","null","null","null","null","null","null","null",10,"5","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"FF","2018-04-08","95.1","-2.1801","6.0725","Shohei Ohtani",501981,660271,"null","foul",,,,,"6","null","R","R","R","LAA","OAK","S","null","null",2,1,2018,"-0.4748","1.4597","0.3850","2.6498","null","null","null",0,2,"Top","null","null",,,455117,,"180408_203308","7.8360","-138.2584","-6.6412","-7.8940","30.9825","-12.0187","3.3343","1.3972","195","84.0","67.2478","95.5250","2177","6.5960",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"53.9024","null","null","null","null","null","null","null",10,"4","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"SL","2018-04-08","81.1","-2.3487","6.0586","Shohei Ohtani",501981,660271,"null","ball",,,,,"11","null","R","R","R","LAA","OAK","B","null","null",1,1,2018,"0.6230","0.7458","-1.1544","3.4031","null","null","null",0,2,"Top","null","null",,,455117,,"180408_203247","1.4862","-118.0722","-0.7367","5.4994","22.2428","-25.3427","3.3422","1.4256","null","null","null","80.8920","null","6.0950",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.4040","null","null","null","null","null","null","null",10,"3","Slider",2,0,0,2,0,2,0,2,"Standard","Standard"
"FF","2018-04-08","96.4","-2.2605","6.0775","Shohei Ohtani",501981,660271,"null","ball",,,,,"14","null","R","R","R","LAA","OAK","B","null","null",0,1,2018,"-0.4525","1.3909","1.3382","1.2375","null","null","null",0,2,"Top","null","null",,,455117,,"180408_203229","10.6533","-139.6756","-10.4821","-8.4350","31.9559","-11.5383","3.3644","1.3972","null","null","null","96.7330","2171","6.7500",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"53.7487","null","null","null","null","null","null","null",10,"2","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"FF","2018-04-08","93.6","-2.1665","6.1618","Shohei Ohtani",501981,660271,"null","called_strike",,,,,"4","null","R","R","R","LAA","OAK","S","null","null",0,0,2018,"-0.5871","1.4008","-0.5664","2.2543","null","null","null",0,2,"Top","null","null",,,455117,,"180408_203211","5.4417","-136.0305","-7.4454","-8.5150","29.9468","-13.2845","3.3644","1.3972","null","null","null","93.7910","2102","6.4790",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.0202","null","null","null","null","null","null","null",10,"1","4-Seam Fastball",2,0,0,2,0,2,0,2,"Standard","Standard"
"FS","2018-04-08","87.2","-2.0579","6.2499","Shohei Ohtani",476704,660271,"strikeout","swinging_strike",,,,,"14","Jed Lowrie strikes out swinging.  ","R","L","R","LAA","OAK","S",2,"null",0,2,2018,"-0.6618","0.2936","0.2922","0.9797","null","null","null",2,1,"Top","null","null",,,455117,,"180408_201424","6.9236","-126.6775","-7.0242","-8.4245","25.7292","-27.8700","3.1633","1.3468","null","null","null","86.4770","1122","5.9070",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.5918","null","null","0.00",1,0,0,"null",3,"3","Split Finger",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FS","2018-04-08","86.7","-2.0250","6.1963","Shohei Ohtani",476704,660271,"null","swinging_strike",,,,,"13","null","R","L","R","LAA","OAK","S","null","null",0,1,2018,"-0.6850","0.2358","-0.6560","0.8845","null","null","null",2,1,"Top","null","null",,,455117,,"180408_201401","4.6136","-126.0717","-6.9393","-8.1204","24.6112","-28.5610","3.1633","1.3468","null","null","null","86.2250","1307","5.9350",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.5642","null","null","null","null","null","null","null",3,"2","Split Finger",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2018-04-08","96.7","-2.1663","5.9934","Shohei Ohtani",476704,660271,"null","called_strike",,,,,"8","null","R","L","R","LAA","OAK","S","null","null",0,0,2018,"-0.5890","1.5580","-0.2536","1.7431","null","null","null",2,1,"Top","null","null",,,455117,,"180408_201340","6.4674","-140.4513","-9.3152","-9.3665","33.9872","-9.5047","3.5129","1.5980","null","null","null","96.6660","2273","6.5270",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"53.9716","null","null","null","null","null","null","null",3,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2018-04-08","96.0","-2.2668","6.0029","Shohei Ohtani",543760,660271,"strikeout","foul_tip",,,,,"8","Marcus Semien strikes out on a foul tip.  ","R","R","R","LAA","OAK","S",2,"null",3,2,2018,"-0.3918","1.5834","-0.1823","1.9776","null","null","null",1,1,"Top","null","null",,,455117,,"180408_201259","6.4376","-139.4087","-8.6445","-6.6808","33.6969","-9.5914","3.2738","1.4070","null","null","null","96.0660","2327","6.6100",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"53.8887","null","null","0.00",1,0,0,"null",2,"6","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2018-04-08","82.3","-2.3695","5.9550","Shohei Ohtani",543760,660271,"null","ball",,,,,"11","null","R","R","R","LAA","OAK","B","null","null",2,2,2018,"1.5777","0.1797","-1.2336","2.8311","null","null","null",1,1,"Top","null","null",,,455117,,"180408_201236","-0.4099","-119.7845","-0.8630","14.8834","24.4990","-30.5730","3.4104","1.5618","null","null","null","81.3010","2272","5.7310",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.7675","null","null","null","null","null","null","null",2,"5","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FS","2018-04-08","87.2","-1.9692","6.2271","Shohei Ohtani",543760,660271,"null","ball",,,,,"14","null","R","R","R","LAA","OAK","B","null","null",1,2,2018,"-0.5318","0.4030","0.5149","1.1994","null","null","null",1,1,"Top","null","null",,,455117,,"180408_201216","6.9964","-126.6272","-6.6911","-7.0425","24.8806","-26.7876","3.3203","1.6646","null","null","null","86.7130","1240","6.0090",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.4901","null","null","null","null","null","null","null",2,"4","Split Finger",0,0,0,0,0,0,0,0,"Standard","Standard"
"FS","2018-04-08","85.9","-1.9594","6.1997","Shohei Ohtani",543760,660271,"null","ball",,,,,"8","null","R","R","R","LAA","OAK","B","null","null",0,2,2018,"-0.3268","0.1744","-0.0024","1.5953","null","null","null",1,1,"Top","null","null",,,455117,,"180408_201156","5.2572","-124.9254","-5.0002","-4.3937","23.6738","-29.6306","3.4103","1.5617","null","null","null","85.6500","1362","6.0270",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.4721","null","null","null","null","null","null","null",2,"3","Split Finger",0,0,0,0,0,0,0,0,"Standard","Strategic"
"FF","2018-04-08","95.9","-2.1789","6.0712","Shohei Ohtani",543760,660271,"null","foul",,,,,"5","null","R","R","R","LAA","OAK","S","null","null",0,1,2018,"-0.3820","1.3580","-0.1898","2.4128","null","null","null",1,1,"Top","null","null",,,455117,,"180408_201128","6.1283","-139.3871","-7.1231","-6.3883","32.0981","-13.0560","3.2737","1.4069","183","75.4","19.2542","95.8830","2246","6.3990",529542,660271,455117,472528,446359,572114,592743,457708,545361,594777,"54.1002","null","null","null","null","null","null","null",2,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
